term,definition,url
Qualifying Event,"A qualifying event is a change in life circumstances that allows you to alter an existing health insurance policy, or sign up for a new one, outside of open enrollment periods.",https://www.investopedia.com/terms/q/qualifying-event.asp
Qualifying Investment,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/qualifyinginvestment.asp
Qualifying Ratios,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/qualifying_ratios.asp
Qualifying Relative,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/qualifying-relative.asp
Qualifying Transaction,"Andy Smith is a Certified Financial Planner (CFP®), licensed realtor and educator with over 35 years of diverse financial management experience. He is an expert on personal finance, corporate finance and real estate and has assisted thousands of clients in meeting their financial goals over his career.",https://www.investopedia.com/terms/q/qualifying-transaction.asp
Qualifying Widow/Widower,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/qualifying-widow.asp
Qualitative Analysis,"In business and management, qualitative analysis uses subjective judgment to analyze a company's value or prospects based on non-quantifiable information, such as management expertise, industry cycles, strength of research and development, and labor relations.",https://www.investopedia.com/terms/q/qualitativeanalysis.asp
Quality Control,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quality-control.asp
Quality Control Charts,"A quality control chart is a graphic that depicts whether sampled products or processes aremeeting their intended specifications. If not, the chart will show the degree by which they vary from specifications. A quality control chart that analyzes a specific attribute of a product is called a univariate chart, while a chart measuring variances in several product attributes is called a multivariate chart. Randomly selected products are tested for the given attribute(s) the chart is tracking.",https://www.investopedia.com/terms/q/quality-control-chart.asp
Quality Management,"Quality management is the act of overseeing all activities and tasks that must be accomplished to maintain a desired level of excellence. This includes the determination of a quality policy, creating and implementing quality planning and assurance, and quality control and quality improvement. It is also referred to astotal quality management (TQM).",https://www.investopedia.com/terms/q/quality-management.asp
Quality of Life,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/quality-of-life.asp
Quality of Earnings,"A company’s quality of earnings is revealed by dismissing anyanomalies, accounting tricks, or one-time events that may skew the real bottom-line numbers on performance. Once these are removed, theearningsthat are derived from higher sales or lower costs can be seen clearly.",https://www.investopedia.com/terms/q/qualityofearnings.asp
Quality Spread Differential (QSD),Gordon Scott has been an active investor and technical analyst or 20+ years. He is a Chartered Market Technician (CMT).,https://www.investopedia.com/terms/q/qsd.asp
Quant Fund,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quantfund.asp
Quantity-Adjusting Option (Quanto Option),"David is comprehensively experienced in many facets of financial and legal research and publishing. As an Investopedia fact checker since 2020, he has validated over 1,100 articles on a wide range of financial and investment topics.",https://www.investopedia.com/terms/q/quantooption.asp
Quantitative Analysis (QA),"Ariel Courage is an experienced editor, researcher, and former fact-checker. She has performed editing and fact-checking work for several leading finance publications, including The Motley Fool and Passport to Wall Street.",https://www.investopedia.com/terms/q/quantitativeanalysis.asp
Quantitative Easing,"Erika Rasure is globally-recognized as a leading consumer economics subject matter expert, researcher, and educator. She is a financial therapist and transformational coach, with a special interest in helping women learn how to invest.",https://www.investopedia.com/terms/q/quantitative-easing.asp
Quantitative Easing 2 (QE2),"QE2 refers to the second round of the Federal Reserve'squantitative easingprogram that sought to stimulate the U.S. economy following the 2008 financial crisis and Great Recession. Announced in November 2010, QE2 consisted of an additional $600 billion in purchases of U.S. Treasuries and the reinvestment of proceeds from priormortgage-backed securitypurchases.﻿﻿﻿﻿﻿",https://www.investopedia.com/terms/q/quantitative-easing-2-qe2.asp
Quantitative Trading,Investopedia / Mira Norian,https://www.investopedia.com/terms/q/quantitative-trading.asp
Quantity Demanded,Quantity demanded is a term used in economics to describe the total amount of a good or service that consumers demand over a given interval of time. It depends on the price of a good or service in a marketplace regardless of whether that market is inequilibrium.,https://www.investopedia.com/terms/q/quantitydemanded.asp
Quantity Discount,A quantity discount is an incentive offered to a buyer that results in a decreasedcost per unitof goods or materials when purchased in greater numbers. A quantity discount is often offered by sellers to entice customers to purchase in larger quantities.,https://www.investopedia.com/terms/q/quantity-discount.asp
Quantity Supplied,"Ariel Courage is an experienced editor, researcher, and former fact-checker. She has performed editing and fact-checking work for several leading finance publications, including The Motley Fool and Passport to Wall Street.",https://www.investopedia.com/terms/q/quantitysupplied.asp
Quantity Theory of Money,The quantity theory of money is a theory that variations in price relate to variations in themoney supply. It is most commonly expressed and taught using theequation of exchangeand is a key foundation of the economic theory of monetarism.,https://www.investopedia.com/terms/q/quantity_theory_of_money.asp
Quanto Swap,"Thomas J Catalano is a CFP and Registered Investment Adviser with the state of South Carolina, where he launched his own financial advisory firm in 2018. Thomas' experience gives him expertise in a variety of areas including investments, retirement, insurance, and financial planning.",https://www.investopedia.com/terms/q/quantoswap.asp
Quantum Computing,Investopedia / Joules Garcia,https://www.investopedia.com/terms/q/quantum-computing.asp
Quarter on Quarter (QOQ),Sydney Burns / Investopedia,https://www.investopedia.com/terms/q/qoq.asp
Quarter over Quarter (Q/Q),Investopedia / Paige McLaughlin,https://www.investopedia.com/terms/q/quarter-over-quarter.asp
"Quarter (Q1, Q2, Q3, and Q4)","A fiscal quarter is a three-month period in a company's financial year used to report earnings and pay dividends. It's often labeled as Q1 for the first quarter, Q2 for the second, and so on.",https://www.investopedia.com/terms/q/quarter.asp
Quarter-to-Date (QTD),Investopedia / Paige McLaughlin,https://www.investopedia.com/terms/q/qtd.asp
Quarterly Income Debt Securities (QUIDS),"Thomas J Catalano is a CFP and Registered Investment Adviser with the state of South Carolina, where he launched his own financial advisory firm in 2018. Thomas' experience gives him expertise in a variety of areas including investments, retirement, insurance, and financial planning.",https://www.investopedia.com/terms/q/quids.asp
Quarterly Income Preferred Securities (QUIPS),"Charlene Rhinehart is a CPA , CFE, chair of an Illinois CPA Society committee, and has a degree in accounting and finance from DePaul University.",https://www.investopedia.com/terms/q/quips.asp
Quarterly Revenue Growth,Investopedia / Ryan Oakley,https://www.investopedia.com/terms/q/quarterlyrevenuegrowth.asp
Quartile,Investopedia / Matthew Collins,https://www.investopedia.com/terms/q/quartile.asp
Quasi Contract,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quasi-contract.asp
Quasi-Public Corporation,"A quasi-public corporation is a company in theprivate sectorthat is supported by the government with a public mandate to provide a given service. Examples include telegraph and telephone companies, oil and gas, water, and electric light companies, and irrigation companies.",https://www.investopedia.com/terms/q/quasi_public_corporation.asp
Quasi-Reorganization,Investopedia / Sydney Saporito,https://www.investopedia.com/terms/q/quasi-reorganization.asp
Questioned Document Investigation,"Andy Smith is a Certified Financial Planner (CFP®), licensed realtor and educator with over 35 years of diverse financial management experience. He is an expert on personal finance, corporate finance and real estate and has assisted thousands of clients in meeting their financial goals over his career.",https://www.investopedia.com/terms/q/questioned-document-investigation.asp
Queuing Theory,"Suzanne is a content marketer, writer, and fact-checker. She holds a Bachelor of Science in Finance degree from Bridgewater State University and helps develop content strategies.",https://www.investopedia.com/terms/q/queuing-theory.asp
Quick Assets,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quickassets.asp
Quick Liquidity Ratio,Investopedia / Daniel Fishel,https://www.investopedia.com/terms/q/quick-liquidity-ratio.asp
Quick Ratio,"Suzanne is a content marketer, writer, and fact-checker. She holds a Bachelor of Science in Finance degree from Bridgewater State University and helps develop content strategies.",https://www.investopedia.com/terms/q/quickratio.asp
Quick Response (QR) Code,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quick-response-qr-code.asp
Quick-Rinse Bankruptcy,Investopedia / Zoe Hansen,https://www.investopedia.com/terms/q/quick-rinse-bankruptcy.asp
Quid,Investopedia / Sydney Burns,https://www.investopedia.com/terms/q/quid.asp
Quid Pro Quo,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quidproquo.asp
Quid Pro Quo Contribution,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/quid-pro-quo-contribution.asp
Quiet Period,"Charlene Rhinehart is a CPA , CFE, chair of an Illinois CPA Society committee, and has a degree in accounting and finance from DePaul University.",https://www.investopedia.com/terms/q/quietperiod.asp
Quiet Title,"Quiet title is a lawsuit filed to establish ownership of real estate when ownership is in question.Real estateowners want to ensure that they have a clear title, meaning that there are noliensor levies against the title and no disputes over the property's ownership. These possible problems are known as clouds on the title and can be resolved by action to quiet the title. When you quiet the title, you are insuring that once and for all, there is only one clear owner of the title.",https://www.investopedia.com/terms/q/quiet-title.asp
Quiet Title Action,"David is comprehensively experienced in many facets of financial and legal research and publishing. As an Investopedia fact checker since 2020, he has validated over 1,100 articles on a wide range of financial and investment topics.",https://www.investopedia.com/terms/q/quiet-title-action.asp
Quintiles,Investopedia / Paige McLaughlin,https://www.investopedia.com/terms/q/quintile.asp
Quitclaim Deed,"Charlene Rhinehart is a CPA , CFE, chair of an Illinois CPA Society committee, and has a degree in accounting and finance from DePaul University.",https://www.investopedia.com/terms/q/quitclaimdeed.asp
Quorums,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quorum.asp
Quota,"Ariel Courage is an experienced editor, researcher, and former fact-checker. She has performed editing and fact-checking work for several leading finance publications, including The Motley Fool and Passport to Wall Street.",https://www.investopedia.com/terms/q/quota.asp
Quota Share Treaty,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/q/quota-share-treaty.asp
Quotation,"Ariel Courage is an experienced editor, researcher, and former fact-checker. She has performed editing and fact-checking work for several leading finance publications, including The Motley Fool and Passport to Wall Street.",https://www.investopedia.com/terms/q/quotation.asp
Quote,A quote is the last price at which an asset traded; it is the most recent price that a buyer and seller agreed upon and at which some amount of the asset was transacted.,https://www.investopedia.com/terms/q/quote.asp
Quote Currency,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/q/quotecurrency.asp
Quote-Driven Market,"Thomas J Catalano is a CFP and Registered Investment Adviser with the state of South Carolina, where he launched his own financial advisory firm in 2018. Thomas' experience gives him expertise in a variety of areas including investments, retirement, insurance, and financial planning.",https://www.investopedia.com/terms/q/quotedriven.asp
Quote Stuffing,"Thomas J Catalano is a CFP and Registered Investment Adviser with the state of South Carolina, where he launched his own financial advisory firm in 2018. Thomas' experience gives him expertise in a variety of areas including investments, retirement, insurance, and financial planning.",https://www.investopedia.com/terms/q/quote-stuffing.asp
Quoted Price,"A quoted price is the most recent price at which an investment (or any other type of asset) has traded. The quoted price of investments such as stocks, bonds, commodities, andderivativeschanges constantly throughout the day as events occur that affect the financial markets and theperceived valueof various investments. The quoted price represents the most recent bid and ask prices that buyers and sellers were able to agree on.",https://www.investopedia.com/terms/q/quoted-price.asp
R-Squared,"Andy Smith is a Certified Financial Planner (CFP®), licensed realtor and educator with over 35 years of diverse financial management experience. He is an expert on personal finance, corporate finance and real estate and has assisted thousands of clients in meeting their financial goals over his career.",https://www.investopedia.com/terms/r/r-squared.asp
Rabbi Trust,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/rabbitrust.asp
Race to the Bottom,"The race to the bottom refers to a competitive situation where a company, state, or nation attempts to undercut the competition's prices by sacrificing quality standards or worker safety (often defying regulation), or reducing labor costs. A race to the bottom can also be between governments to attract industry or tax revenues. For example, a jurisdiction may relax regulations or cut taxes and compromise the public good in an attempt to attract investment, such as the building of a new factory or corporate office.",https://www.investopedia.com/terms/r/race-bottom.asp
Racketeering,Investopedia / Laura Porter,https://www.investopedia.com/terms/r/racketeering.asp
Rally,"A rally is a period of sustained increases in the prices of stocks, bonds, or related indexes. A rally usually involves rapid or substantial upside moves over a relatively short period of time. This type of price movement can happen during either a bull or a bear market, when it is known as either abull marketrally or abear market rally, respectively. However, a rally will typically follow a period of flat or declining prices.",https://www.investopedia.com/terms/r/rally.asp
Ramp Up,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/rampup.asp
Random Variables,A random variable is one whose value is unknown or a function that assigns values to each of an experiment's outcomes. Random variables are often designated by letters and can be classified asdiscreteor continuous. Discrete variables have specific values. Continuous variables can have any values within a continuous range.,https://www.investopedia.com/terms/r/random-variable.asp
Random Walk Theory,Gordon Scott has been an active investor and technical analyst or 20+ years. He is a Chartered Market Technician (CMT).,https://www.investopedia.com/terms/r/randomwalktheory.asp
Range,Gordon Scott has been an active investor and technical analyst or 20+ years. He is a Chartered Market Technician (CMT).,https://www.investopedia.com/terms/r/range.asp
Ratchet Effect,"The ratchet effect is an economic process that is difficult to reverse once it is underway or has already occurred. A ratchet is an analogy to a mechanical ratchet, which spins one way but not the other, in an economic process that tends to only work one way. The results or side effects of the process may reinforce the cause by creating or altering incentives and expectations among participants.",https://www.investopedia.com/terms/r/ratchet-effect.asp
Rate-and-Term Refinance,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/rate_and_term_refi.asp
Rate of Change (ROC),"David is comprehensively experienced in many facets of financial and legal research and publishing. As an Investopedia fact checker since 2020, he has validated over 1,100 articles on a wide range of financial and investment topics.",https://www.investopedia.com/terms/r/rateofchange.asp
Rate of Return,A rate of return (RoR) is how much an investment has gained or lost during a certain period of time relative to what the investment cost.,https://www.investopedia.com/terms/r/rateofreturn.asp
Rating,"Erika Rasure is globally-recognized as a leading consumer economics subject matter expert, researcher, and educator. She is a financial therapist and transformational coach, with a special interest in helping women learn how to invest.",https://www.investopedia.com/terms/r/rating.asp
Ratio Analysis,"Ratio analysis is a method of examining a company's balance sheet and income statement to learn about its liquidity, operational efficiency, and profitability. It doesn't involve one single metric; instead, it is a way of analyzing a variety of financial data about a company. Ratio analysis is a cornerstone offundamental equity analysis.",https://www.investopedia.com/terms/r/ratioanalysis.asp
Rational Behavior,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/rational-behavior.asp
Rational Choice Theory,"David is comprehensively experienced in many facets of financial and legal research and publishing. As an Investopedia fact checker since 2020, he has validated over 1,100 articles on a wide range of financial and investment topics.",https://www.investopedia.com/terms/r/rational-choice-theory.asp
Rational Expectations Theory,"The rational expectations theory is a concept and modeling technique that is used widely inmacroeconomics. The theory posits that individuals base their decisions on three primary factors: their human rationality, the information available to them, and their past experiences.",https://www.investopedia.com/terms/r/rationaltheoryofexpectations.asp
Rationalization,Michela Buttignol / Investopedia,https://www.investopedia.com/terms/r/rationalization.asp
Rationing,KangeStudio / Getty Images,https://www.investopedia.com/terms/r/rationing.asp
Raw Materials,"Suzanne is a content marketer, writer, and fact-checker. She holds a Bachelor of Science in Finance degree from Bridgewater State University and helps develop content strategies.",https://www.investopedia.com/terms/r/rawmaterials.asp
Reaganomics,Michela Buttignol / Investopedia,https://www.investopedia.com/terms/r/reaganomics.asp
Real Asset,"Andy Smith is a Certified Financial Planner (CFP®), licensed realtor and educator with over 35 years of diverse financial management experience. He is an expert on personal finance, corporate finance and real estate and has assisted thousands of clients in meeting their financial goals over his career.",https://www.investopedia.com/terms/r/realasset.asp
Real Economic Growth Rate,Investopedia / Michela Buttignol,https://www.investopedia.com/terms/r/realeconomicrate.asp
Real Effective Exchange Rate (REER),"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/reer.asp
Real Estate,"Real estate is defined as the land and any permanent structures, like a home, or improvements attached to the land, whether natural or man-made.",https://www.investopedia.com/terms/r/realestate.asp
Real Estate Agent,"A real estate agent is a licensed professional who arranges property transactions, connects buyers and sellers, and represents them in negotiations. Real estate agents are usually paid through a commission—a percentage of the property’s sale price—so their income depends on the size and number of deals they close. In almost every state, a real estate agent must work for or be affiliated with a real estate broker, someone who is more experienced, has taken additional coursework, and is licensed.",https://www.investopedia.com/terms/r/realestateagent.asp
Real Estate Investment Group,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/reig.asp
Real Estate Investment Trust (REIT),Plus tips on how to get started with these alternative investments,https://www.investopedia.com/terms/r/reit.asp
Real Estate Limited Partnership (RELP),"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/realestatelimitedpartnership.asp
Real Estate Mortgage Investment Conduit (REMIC),"Andy Smith is a Certified Financial Planner (CFP®), licensed realtor and educator with over 35 years of diverse financial management experience. He is an expert on personal finance, corporate finance and real estate and has assisted thousands of clients in meeting their financial goals over his career.",https://www.investopedia.com/terms/r/real-estate-mortgage-investment-conduit-remic.asp
Real Estate Operating Company (REOC),"A real estate operating company (REOC) is apublicly-traded companythat actively invests in properties—generally commercial real estate. Unlikereal estate investment trusts(REITs), REOCs reinvest the money they earn back into their business and are subject to higher corporate taxes than REITs.",https://www.investopedia.com/terms/r/reoc.asp
Real Estate Owned (REO),"The term real estate owned (REO) refers to a lender-owned property that is not sold at aforeclosureauction. Properties become REO when owners default and the bank repossesses them and tries to sell them. The lender, which is often a bank, takes ownership of a foreclosed property when it fails to sell at the amount sought to cover the loan. These properties generally come at a steep discount but may require extensive repairs.",https://www.investopedia.com/terms/r/realestateowned.asp
Real Estate Settlement Procedures Act (RESPA),"The Real Estate Settlement Procedures Act (RESPA) was enacted by the U.S. Congress in 1975 to provide homebuyers and sellers with complete settlement cost disclosures. RESPA was also introduced to eliminate abusive practices in the real estate settlement process, prohibit kickbacks, and limit the use of escrow accounts. RESPA is a federal statute now regulated by theConsumer Financial Protection Bureau (CFPB).",https://www.investopedia.com/terms/r/real-estate-settlement-procedures-act-respa.asp
Real Estate Short Sale,Investopedia / NoNo Flores,https://www.investopedia.com/terms/r/real-estate-short-sale.asp
Real Gross Domestic Product (GDP),"Real gross domestic product (GDP) is an inflation-adjusted measure that reflects the value of all goods and services produced by an economy in a given year. RealGDPis expressed in base-year prices. It is often referred to as constant-price GDP, inflation-corrected GDP, or constant-dollar GDP. Put simply, real GDP measures the total economic output of a country and is adjusted for changes in price.",https://www.investopedia.com/terms/r/realgdp.asp
Real Income,Jiaqi Zhou / Investopedia,https://www.investopedia.com/terms/r/realincome.asp
Real Interest Rate,"Daniel Rathburn is an editor at Investopedia who works on tax, accounting, regulatory, and cryptocurrency content.",https://www.investopedia.com/terms/r/realinterestrate.asp
Real Option,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/realoption.asp
Real Property,"Real property includes land and the permanent structures on it, but itdiffers from real estatein that it includes ownership rights that don't necessarily exist with real estate. Understanding what real property includes is important whenbuying a homeor a business, especially if the rights that come with real property are important to your purchase.",https://www.investopedia.com/terms/r/real-property.asp
Real Rate of Return,Gordon Scott has been an active investor and technical analyst or 20+ years. He is a Chartered Market Technician (CMT).,https://www.investopedia.com/terms/r/realrateofreturn.asp
Real Time,Gordon Scott has been an active investor and technical analyst or 20+ years. He is a Chartered Market Technician (CMT).,https://www.investopedia.com/terms/r/real_time.asp
Real-Time Gross Settlement (RTGS),Investopedia / Theresa Chiechi,https://www.investopedia.com/terms/r/rtgs.asp
Real-Time Quote (RTQ),"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/real-time-quote.asp
Realization Multiple,"Andy Smith is a Certified Financial Planner (CFP®), licensed realtor and educator with over 35 years of diverse financial management experience. He is an expert on personal finance, corporate finance and real estate and has assisted thousands of clients in meeting their financial goals over his career.",https://www.investopedia.com/terms/r/realization_multiple.asp
Realized Gain,"Charlene Rhinehart is a CPA , CFE, chair of an Illinois CPA Society committee, and has a degree in accounting and finance from DePaul University.",https://www.investopedia.com/terms/r/realizedprofit.asp
Realized Loss,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/realizedloss.asp
Realized Yield,"Realized yield is the actual return earned during theholding periodfor an investment. It may include dividends, interest payments, and other cash distributions. The term ""realized yield"" can be applied to a bond sold before itsmaturity dateor a dividend-paying security. Generally speaking, the realized yield on bonds includes thecouponpayments received during the holding period, plus or minus the change in the value of the original investment, calculated on an annual basis.",https://www.investopedia.com/terms/r/realizedyield.asp
Realtor,"Liz Manning has researched, written, and edited trading, investing, and personal finance content for years, following her time working in institutional sales, commercial banking, retail investing, hedging strategies, futures, and day trading.",https://www.investopedia.com/terms/r/realtor.asp
Rebalancing,"Liz Manning has researched, written, and edited trading, investing, and personal finance content for years, following her time working in institutional sales, commercial banking, retail investing, hedging strategies, futures, and day trading.",https://www.investopedia.com/terms/r/rebalancing.asp
Rebate,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/rebate.asp
Recapitalization,"Katrina Ávila Munichiello is an experienced editor, writer, fact-checker, and proofreader with more than fourteen years of experience working with print and online publications.",https://www.investopedia.com/terms/r/recapitalization.asp
Receipt,Investopedia / Joules Garcia,https://www.investopedia.com/terms/r/receipt.asp
Receivable,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/a/accountsreceivable.asp
Receivables Turnover Ratio,"Suzanne is a content marketer, writer, and fact-checker. She holds a Bachelor of Science in Finance degree from Bridgewater State University and helps develop content strategies.",https://www.investopedia.com/terms/r/receivableturnoverratio.asp
Receivership,"Thomas J Catalano is a CFP and Registered Investment Adviser with the state of South Carolina, where he launched his own financial advisory firm in 2018. Thomas' experience gives him expertise in a variety of areas including investments, retirement, insurance, and financial planning.",https://www.investopedia.com/terms/r/receivership.asp
"Recency, Frequency, Monetary Value (RFM)","Casey Murphy has fanned his passion for finance through years of writing about active trading, technical analysis, market commentary, exchange-traded funds (ETFs), commodities, futures, options, and forex (FX).",https://www.investopedia.com/terms/r/rfm-recency-frequency-monetary-value.asp
