term,definition,url
Poverty Trap,"A poverty trap is a mechanism that makes it very difficult for people to escapepoverty. A poverty trap is created when aneconomic systemrequires a significant amount of capital to escape poverty. When individuals lack this capital, they may also find it difficult to acquire it, creating a self-reinforcing cycle of poverty.",https://www.investopedia.com/terms/p/poverty-trap.asp
Pre-Foreclosure,Pre-foreclosure refers to the first phase of a legal proceeding that ultimately can conclude in a property being repossessed from a defaulted borrower. The lender files a notice of default on the property in pre-foreclosure because the borrowing owner exceeds the contractual terms for delinquent payments.,https://www.investopedia.com/terms/p/pre-foreclosure.asp
Pre-IPO,"A pre-initial public offering (IPO) placement is a private sale of large blocks of shares before a stock is listed on a publicexchange. The buyers are typicallyprivate equityfirms,hedge funds, and other institutions willing to buy large stakes in the firm. Due to the size of the investments being made and the risks involved, the buyers in a pre-IPO placement usually get a discount from the price stated in the prospective for the IPO.",https://www.investopedia.com/terms/p/pre-ipo-placement.asp
Preference Shares,"Preference shares, more commonly referred to aspreferred stock, are shares of a company’s stock with dividends that are paid out to shareholders before common stock dividends are issued. If the company enters bankruptcy, preferred stockholders are entitled to be paid from company assets before common stockholders.",https://www.investopedia.com/terms/p/preference-shares.asp
Prepaid Expense,A prepaid expense occurs when a company pays in advance for goods or services it will receive in the future. These payments are recorded as assets on a company's balance sheet until the benefit of the good or service is realized.,https://www.investopedia.com/terms/p/prepaidexpense.asp
Prepayment Risk,"Prepaymentrisk is the risk involved with the premature return of principal on afixed-income security. When debtors return part of the principal early, they do not have to make interest payments on that part of the principal. That means investors in associated fixed-income securities will not receive interest paid on the principal. The prepayment risk is highest for fixed-income securities, such ascallable bondsand mortgage-backed securities (MBS). Bonds with prepayment risk often haveprepayment penalties.",https://www.investopedia.com/terms/p/prepaymentrisk.asp
Preservation of Capital,"Preservation of capital is a conservative investment strategy where the primary goal is to preserve capital and prevent loss in a portfolio. This strategy necessitates investment in the safest short-term instruments, such as Treasury bills and certificates of deposit.",https://www.investopedia.com/terms/p/preservationofcapital.asp
Press Conference,A press conference is an event organized to officially distribute information and answer questions from the media. Press conferences are also announced in response to specificpublic relationsissues.,https://www.investopedia.com/terms/p/press-conference.asp
Price Ceiling,A price ceiling is the maximum amount a seller is permitted to charge for a product or service. It is usually set by law and is typically applied to staples such as food and energy products when they become too expensive for average consumers.,https://www.investopedia.com/terms/p/price-ceiling.asp
Price Level,"Price level is the average of current prices across the entire spectrum of goods and services produced in an economy. In more general terms, price level refers to the price or cost of a good, service, or security in the economy.",https://www.investopedia.com/terms/p/price_level.asp
Price-to-Book Ratio (P/B Ratio),Many investors use the price-to-book ratio (P/B ratio) to compare a firm's market capitalization to its book value and locate undervalued companies. This ratio is calculated by dividing the company's current stock price per share by its book value per share (BVPS).,https://www.investopedia.com/terms/p/price-to-bookratio.asp
Prime Brokerage,"A prime brokerage is a bundled group of services that investment banks and other financial institutions offer tohedge fundsand other large investment clients. They often need to be able to borrow securities or cash to engage innetting, which offsets the value of multiple positions or payments exchanged between two or more parties.",https://www.investopedia.com/terms/p/primebrokerage.asp
Prime Cost,"Prime costs are a firm's expenses directly related to the materials and labor used in production. It refers to a manufactured product's costs, which are calculated to ensure the bestprofit marginfor a company. The prime cost calculates thedirect costsof raw materials and labor that are involved in the production of a good. Direct costs do not include indirect expenses, such as advertising and administrative costs.",https://www.investopedia.com/terms/p/prime-cost.asp
Prisoner's Dilemma,The prisoner's dilemma is a paradox indecision analysisin which two individuals acting in their own self-interests do not produce the optimal outcome.,https://www.investopedia.com/terms/p/prisoners-dilemma.asp
Private Company,"A private company is a firm held under private ownership. Private companies may issue stock and have shareholders, but their shares are not issued through aninitial public offering (IPO)and do not trade on public exchanges. Private firms are not subject to theSecurities and Exchange Commission's (SEC)filing requirements. The shares of these businesses are generally less liquid, and theirvaluationsare more difficult to determine.",https://www.investopedia.com/terms/p/privatecompany.asp
Privatization,"Privatization occurs when a government-owned business, operation, or property becomes owned by a private, nongovernment party.",https://www.investopedia.com/terms/p/privatization.asp
Pro Forma,"From the Latin meaning ""for the sake of form,"" pro forma generally means something done for the sake of appearances, or formality. In finance, pro forma statements are projected, hypothetical views that reflect ""what-if"" scenarios.",https://www.investopedia.com/terms/p/proforma.asp
Producer Price Index (PPI),The Producer Price Index (PPI) measures the average change over time in the prices domestic producers receive for their output. It is a measure of inflation at the wholesale level that is compiled from thousands of indexes measuring producer prices by industry and product category. The index is published monthly by the U.S.Bureau of Labor Statistics (BLS).,https://www.investopedia.com/terms/p/ppi.asp
Product Line,"A product line is a group of related products all marketed under a single brand name that is sold by the same company.Companies sell multiple product linesunder their various brand names, seeking to distinguish them from each other for better usability for consumers.",https://www.investopedia.com/terms/p/product-line.asp
Product Portfolio,"A productportfoliois the collection of all the products or services offered by a company, each with a different growth rate and market share.Product portfolio analysis can provide nuanced views on a stock type, company growth prospects, profit margin drivers, income contributions, market leadership, and operational risk. This is essential forinvestors conducting equity researchor analysts supporting internal corporate financial planning.",https://www.investopedia.com/terms/p/product-portfolio.asp
Production Efficiency,Production efficiency is an economic term describing a level at which an economy or entity can no longer produce additional amounts of a good without lowering the production level of another product. This happens when production is reportedly occurring along aproduction possibility frontier (PPF).,https://www.investopedia.com/terms/p/production_efficiency.asp
Profit Before Tax (PBT),Profit before tax (PBT) is a measure that looks at a company’s profits before the company has to pay corporate income tax. It essentially is all of a company’s profits without the consideration of any taxes.,https://www.investopedia.com/terms/p/profitbeforetax.asp
Profits Interest,Profits interest refers to an equity right based on the future value of apartnershipawarded to an individual for their service to the partnership. The award consists of receiving a percentage of profits from a partnership without having to contribute capital.,https://www.investopedia.com/terms/p/profits-interest.asp
Promotion,"Promotions can apply to people, products, orfinancial instruments. An employee promotion refers to advancing in rank or position within a company or organization. In marketing, promotion means increasing attention to a product through advertising or a discounted price.",https://www.investopedia.com/terms/p/promotion.asp
Property Insurance,Property insurance is a broad term for a series of policies that provide either property protection orliability coveragefor property owners. Property insurance provides financial reimbursement to the owner or renter of a structure and its contents in case of damage or theft—and to a person other than the owner or renter if that person is injured on the property.,https://www.investopedia.com/terms/p/property-insurance.asp
Prospectus,"A prospectus is a written document used in finance to inform the public of the relevant details about an offering of securities, such as stocks,bonds, andmutual funds. The prospectus is part of a company's registration statement, which must be filed with theSecurities and Exchange Commission (SEC).",https://www.investopedia.com/terms/p/prospectus.asp
Public Company Accounting Oversight Board (PCAOB),"The Public Company Accounting Oversight Board (PCAOB) is a non-profit organization that regulates auditors of publicly traded companies. The purpose of PCAOB is to minimizeaudit risk. In particular, the PCAOB oversees the audits of public companies, brokers, and dealers registered with the U.S. Securities and Exchange Commission (SEC)",https://www.investopedia.com/terms/p/pcaob.asp
Pump Priming,"Pump priming is a type of action taken to stimulate an economy, usually during a recessionary period, such as through government spending or reductions in interest rates and taxes. The term pump priming is derived from the operation of literal pumps, which had to be primed with water so in order to function properly.",https://www.investopedia.com/terms/p/pump-priming.asp
Pure Play,A pure play is a company that focuses solely on one type of product or service. Some investors prefer investing in pure plays because they are easier to analyze and give maximum exposure to a particularmarket segment.,https://www.investopedia.com/terms/p/pureplay.asp
Put Option,"A put option (or “put”) is a contract giving the option buyer the right, but not the obligation, to sell—or sell short—a specified amount of an underlying security at a predetermined price within a specified time frame. This predetermined price at which the buyer of the put option can sell the underlying security is called the strike price.",https://www.investopedia.com/terms/p/putoption.asp
QSEHRA,"A qualified small employer health reimbursement arrangement (QSEHRA), also known as a small business HRA, allows businesses with fewer than 50 full-time workers that don't provide group insurance coverage to help subsidize their employees' health care costs. Any money reimbursed through the plan is tax-free for employees andtax-deductiblefor employers.",https://www.investopedia.com/terms/q/qsehra.asp
Qualified Exchange Accommodation Arrangements,"A qualified exchange accommodation arrangement is a tax strategy where a third party, known as the accommodation party, temporarily holds a real estate investor's relinquished or replacement property. Qualified exchange accommodation arrangements, while still subjecting investors to strict guidelines for the sale and purchase of like-kind properties, increase flexibility in the timing of sales, and simplify qualifications for the tax deferral.",https://www.investopedia.com/terms/q/qeaa.asp
Qualified Foreign Institutional Investor (QFII),The Qualified Foreign Institutional Investor (QFII) is a program that allows specified licensed international investors to participate in mainland China's stock exchanges.,https://www.investopedia.com/terms/q/qualified-foreign-institutional-investor-qfii.asp
Qualified Institutional Buyer (QIB),"A qualified institutional buyer (QIB) is a class of investor that can safely be assumed to be a sophisticated investor and hence does not require the regulatory protection that the Securities Act's registration provisions give to investors. In broad terms, QIBs are institutional investors that own or manage on a discretionary basis at least $100 million worth of securities.",https://www.investopedia.com/terms/q/qib.asp
Qualified Reservist,"A qualified reservist is a member of the military reserve who is not active, but when called to duty, is eligible to make an early withdrawal from a retirement account without incurring the usual early distribution penalty.",https://www.investopedia.com/terms/q/qualified-reservist.asp
Qualifying Event,"A qualifying event is a change in life circumstances that allows you to alter an existing health insurance policy, or sign up for a new one, outside of open enrollment periods.",https://www.investopedia.com/terms/q/qualifying-event.asp
Qualitative Analysis,"In business and management, qualitative analysis uses subjective judgment to analyze a company's value or prospects based on non-quantifiable information, such as management expertise, industry cycles, strength of research and development, and labor relations.",https://www.investopedia.com/terms/q/qualitativeanalysis.asp
Quality Management,"Quality management is the act of overseeing all activities and tasks that must be accomplished to maintain a desired level of excellence. This includes the determination of a quality policy, creating and implementing quality planning and assurance, and quality control and quality improvement. It is also referred to astotal quality management (TQM).",https://www.investopedia.com/terms/q/quality-management.asp
Quality of Earnings,"A company’s quality of earnings is revealed by dismissing anyanomalies, accounting tricks, or one-time events that may skew the real bottom-line numbers on performance. Once these are removed, theearningsthat are derived from higher sales or lower costs can be seen clearly.",https://www.investopedia.com/terms/q/qualityofearnings.asp
Quantity Demanded,Quantity demanded is a term used in economics to describe the total amount of a good or service that consumers demand over a given interval of time. It depends on the price of a good or service in a marketplace regardless of whether that market is inequilibrium.,https://www.investopedia.com/terms/q/quantitydemanded.asp
Quantity Discount,A quantity discount is an incentive offered to a buyer that results in a decreasedcost per unitof goods or materials when purchased in greater numbers. A quantity discount is often offered by sellers to entice customers to purchase in larger quantities.,https://www.investopedia.com/terms/q/quantity-discount.asp
Quantity Theory of Money,The quantity theory of money is a theory that variations in price relate to variations in themoney supply. It is most commonly expressed and taught using theequation of exchangeand is a key foundation of the economic theory of monetarism.,https://www.investopedia.com/terms/q/quantity_theory_of_money.asp
Quasi-Public Corporation,"A quasi-public corporation is a company in theprivate sectorthat is supported by the government with a public mandate to provide a given service. Examples include telegraph and telephone companies, oil and gas, water, and electric light companies, and irrigation companies.",https://www.investopedia.com/terms/q/quasi_public_corporation.asp
Quiet Title,"Quiet title is a lawsuit filed to establish ownership of real estate when ownership is in question.Real estateowners want to ensure that they have a clear title, meaning that there are noliensor levies against the title and no disputes over the property's ownership. These possible problems are known as clouds on the title and can be resolved by action to quiet the title. When you quiet the title, you are insuring that once and for all, there is only one clear owner of the title.",https://www.investopedia.com/terms/q/quiet-title.asp
Quote,A quote is the last price at which an asset traded; it is the most recent price that a buyer and seller agreed upon and at which some amount of the asset was transacted.,https://www.investopedia.com/terms/q/quote.asp
Quoted Price,"A quoted price is the most recent price at which an investment (or any other type of asset) has traded. The quoted price of investments such as stocks, bonds, commodities, andderivativeschanges constantly throughout the day as events occur that affect the financial markets and theperceived valueof various investments. The quoted price represents the most recent bid and ask prices that buyers and sellers were able to agree on.",https://www.investopedia.com/terms/q/quoted-price.asp
Race to the Bottom,"The race to the bottom refers to a competitive situation where a company, state, or nation attempts to undercut the competition's prices by sacrificing quality standards or worker safety (often defying regulation), or reducing labor costs. A race to the bottom can also be between governments to attract industry or tax revenues. For example, a jurisdiction may relax regulations or cut taxes and compromise the public good in an attempt to attract investment, such as the building of a new factory or corporate office.",https://www.investopedia.com/terms/r/race-bottom.asp
Rally,"A rally is a period of sustained increases in the prices of stocks, bonds, or related indexes. A rally usually involves rapid or substantial upside moves over a relatively short period of time. This type of price movement can happen during either a bull or a bear market, when it is known as either abull marketrally or abear market rally, respectively. However, a rally will typically follow a period of flat or declining prices.",https://www.investopedia.com/terms/r/rally.asp
Random Variables,A random variable is one whose value is unknown or a function that assigns values to each of an experiment's outcomes. Random variables are often designated by letters and can be classified asdiscreteor continuous. Discrete variables have specific values. Continuous variables can have any values within a continuous range.,https://www.investopedia.com/terms/r/random-variable.asp
Ratchet Effect,"The ratchet effect is an economic process that is difficult to reverse once it is underway or has already occurred. A ratchet is an analogy to a mechanical ratchet, which spins one way but not the other, in an economic process that tends to only work one way. The results or side effects of the process may reinforce the cause by creating or altering incentives and expectations among participants.",https://www.investopedia.com/terms/r/ratchet-effect.asp
Rate of Return,A rate of return (RoR) is how much an investment has gained or lost during a certain period of time relative to what the investment cost.,https://www.investopedia.com/terms/r/rateofreturn.asp
Ratio Analysis,"Ratio analysis is a method of examining a company's balance sheet and income statement to learn about its liquidity, operational efficiency, and profitability. It doesn't involve one single metric; instead, it is a way of analyzing a variety of financial data about a company. Ratio analysis is a cornerstone offundamental equity analysis.",https://www.investopedia.com/terms/r/ratioanalysis.asp
Rational Expectations Theory,"The rational expectations theory is a concept and modeling technique that is used widely inmacroeconomics. The theory posits that individuals base their decisions on three primary factors: their human rationality, the information available to them, and their past experiences.",https://www.investopedia.com/terms/r/rationaltheoryofexpectations.asp
Real Estate,"Real estate is defined as the land and any permanent structures, like a home, or improvements attached to the land, whether natural or man-made.",https://www.investopedia.com/terms/r/realestate.asp
Real Estate Agent,"A real estate agent is a licensed professional who arranges property transactions, connects buyers and sellers, and represents them in negotiations. Real estate agents are usually paid through a commission—a percentage of the property’s sale price—so their income depends on the size and number of deals they close. In almost every state, a real estate agent must work for or be affiliated with a real estate broker, someone who is more experienced, has taken additional coursework, and is licensed.",https://www.investopedia.com/terms/r/realestateagent.asp
Real Estate Owned (REO),"The term real estate owned (REO) refers to a lender-owned property that is not sold at aforeclosureauction. Properties become REO when owners default and the bank repossesses them and tries to sell them. The lender, which is often a bank, takes ownership of a foreclosed property when it fails to sell at the amount sought to cover the loan. These properties generally come at a steep discount but may require extensive repairs.",https://www.investopedia.com/terms/r/realestateowned.asp
Real Estate Settlement Procedures Act (RESPA),"The Real Estate Settlement Procedures Act (RESPA) was enacted by the U.S. Congress in 1975 to provide homebuyers and sellers with complete settlement cost disclosures. RESPA was also introduced to eliminate abusive practices in the real estate settlement process, prohibit kickbacks, and limit the use of escrow accounts. RESPA is a federal statute now regulated by theConsumer Financial Protection Bureau (CFPB).",https://www.investopedia.com/terms/r/real-estate-settlement-procedures-act-respa.asp
Real Property,"Real property includes land and the permanent structures on it, but itdiffers from real estatein that it includes ownership rights that don't necessarily exist with real estate. Understanding what real property includes is important whenbuying a homeor a business, especially if the rights that come with real property are important to your purchase.",https://www.investopedia.com/terms/r/real-property.asp
Realized Yield,"Realized yield is the actual return earned during theholding periodfor an investment. It may include dividends, interest payments, and other cash distributions. The term ""realized yield"" can be applied to a bond sold before itsmaturity dateor a dividend-paying security. Generally speaking, the realized yield on bonds includes thecouponpayments received during the holding period, plus or minus the change in the value of the original investment, calculated on an annual basis.",https://www.investopedia.com/terms/r/realizedyield.asp
Recession,"A recession is a significant and widespread downturn in economic activity that typically lasts for longer than a few months. A common rule of thumb is that two consecutive quarters of negativegross domestic product(GDP) growth indicate a recession. However, more complex formulas are also used to determine recessions.",https://www.investopedia.com/terms/r/recession.asp
Recessionary Gap,"A recessionary gap, or contractionary gap, is a macroeconomic term used when a country'srealgross domestic product (GDP) is lower than its GDP atfull employment.",https://www.investopedia.com/terms/r/recessionarygap.asp
Reconciliation,"Account reconciliation ensures that financial records match external financial statements, such as bank statements, invoices, or credit card bills. It helps verify that recorded financial transactions are accurate by preventing errors, detecting fraud, and maintaining financial integrity. Account reconciliation plays an important role infinancial healthregardless of whether you're a business owner keeping track of sales and expenses or an individual managing your family's finances.",https://www.investopedia.com/terms/r/reconciliation.asp
Redemption,"Depending on the context, the term redemption has different uses in the finance and business world. In finance, redemption refers to the repayment of anyfixed-income securityat or before the asset's maturity date. Bonds are the most common type of fixed-income security, but others include certificates of deposit (CDs),Treasury notes(T-notes), and preferred shares.",https://www.investopedia.com/terms/r/redemption.asp
Refinance,"A refinance,or refi for short, refers to revising and replacing the terms of an existingcredit agreement,usually as it relates to a loan or mortgage. Refinancing a loan or mortgage is typically done to take advantage oflower interest ratesor improve the loan terms, such as the monthly payment or length of the loan. If approved, the borrower gets a new loan that replaces the original.",https://www.investopedia.com/terms/r/refinance.asp
Reflexivity,"Reflexivity in economics is the theory that a feedback loop exists in which investors' perceptions affect economic fundamentals, which in turn changes investor perception. The theory of reflexivity has its roots in sociology, but in the world of economics and finance, its primary proponent isGeorge Soros. Soros believes that reflexivity disproves much of mainstream economic theory and should become a major focus of economic research, and even makes grandiose claims that it ""gives rise to a new morality as well as a new epistemology.""",https://www.investopedia.com/terms/r/reflexivity.asp
Regtech,"Regtech is the management of regulatory processes within the financial industry through technology. The main functions of regtech include regulatory monitoring, reporting, and compliance.",https://www.investopedia.com/terms/r/regtech.asp
Reinvestment,"Reinvestment is the process of using profits or earnings to purchase additional assets or investments, rather than taking them as cash.",https://www.investopedia.com/terms/r/reinvestment.asp
Reinvestment Rate,"The reinvestment rate is the amount of interest that can be earned when money is taken out of onefixed-income investmentand put into another. For example, the reinvestment rate is the amount of interest the investor could earn if he purchased a new bond while holding acallable bondcalled due because of an interest rate decline.",https://www.investopedia.com/terms/r/reinvestmentrate.asp
Relationship Manager,Relationship managers work to improve business relationships with partner firms and clients.,https://www.investopedia.com/terms/r/relationship-manager.asp
Relative Strength,"Relative strength is a strategy used inmomentum investingand in identifying value stocks. It focuses on investing in stocks or other investments that have performed well relative to the market as a whole or to a relevantbenchmark. For example, a relative strength investor might select technology companies that have outperformed theNasdaq Composite Index, or stocks that are outperforming the S&P 500 index.",https://www.investopedia.com/terms/r/relativestrength.asp
Relative Value,"Relative value is a method of determining an asset's worth that takes into account the value of similar assets. This is in contrast withabsolute value, which looks only at an asset'sintrinsic valueand does not compare it to other assets. Theprice-to-earnings ratio(P/E ratio) is a popular valuation method that can be used to measure the relative value of stocks.",https://www.investopedia.com/terms/r/relative-value.asp
Relief Rally,A relief rally is a respite from a broader marketsell-offthat results in temporarily higher securities prices. Relief rallies often occur when anticipated negative news winds up being positive or less severe than expected. A relief rally is one type ofbear market rally.,https://www.investopedia.com/terms/r/relief-rally.asp
Remittance,"""Remittance"" refers to sending money from one person or group to another and commonly refers to sending money back to one's family in another country. For instance, someone living and working in the U.S. might send money back to their family in a poorer country, where remittances can account for a significant source of financial support.",https://www.investopedia.com/terms/r/remittance.asp
Rent Control,"Rent control is a government program that limits how much alandlordcan charge for leasing a home or renewing a lease. Rent control laws are usually enacted by municipalities, and the details vary widely. All are intended to keep living costs affordable for lower-income residents.",https://www.investopedia.com/terms/r/rent-control.asp
Rent Seeking,Rent seeking is defined as any practice in which an entity aims to increase itswealthwithout making any contribution to the wealth or benefit of society.,https://www.investopedia.com/terms/r/rentseeking.asp
Reorganization,"A reorganization is a significant and disruptive overhaul of a troubled business intended to restore it to profitability. It may include shutting down or selling divisions, replacing management, cutting budgets, and laying off workers.",https://www.investopedia.com/terms/r/reorganization.asp
Repatriable,Repatriable refers to the ability to move liquid financial assets from a foreign country to an investor's country of origin.,https://www.investopedia.com/terms/r/repatriable.asp
Replacement Cost,"Replacement cost is a term referring to the amount of money a business must currently spend to replace an asset like a fixture, a machine, a vehicle, or an equipment, at current market prices. Sometimes referred to as a ""replacement value,"" a replacement cost may fluctuate, depending on factors such as the market value of components used to reconstruct or repurchase the asset and the expenses involved in preparing assets for use.",https://www.investopedia.com/terms/r/replacementcost.asp
Representative Sample,"A representative sample is a subset of a population that seeks to accurately reflect the characteristics of the larger group. For example, a classroom of 30 students with 15 males and 15 females could generate a representative sample that might include six students: three males and three females.Samplesare useful in statistical analysis when population sizes are large because they contain smaller, manageable versions of the larger group.",https://www.investopedia.com/terms/r/representative-sample.asp
Repudiation,"Repudiation involves disputing the validity of a contract and refusing to honor its terms. In investing, repudiation is most relevant infixed incomesecurities, particularlysovereign debt. Fixed income instruments are fundamentally contracts where the borrower lends a certain amount of principal in return for payments of interest and principal on a preset schedule.",https://www.investopedia.com/terms/r/repudiation.asp
Research Associate,"A research associate typically works within a research department of an investment bank or asset management firm to provide helpful data to the decision-makers who buy and sell securities for the firm. A research associate can plan, organize, and conduct research about industries, sectors, individual companies, markets, variousinvestment vehicles, and economics.",https://www.investopedia.com/terms/r/research-associate.asp
Research Report,"A research report is a document prepared by ananalystor strategist who is a part of the investment research team in a stock brokerage orinvestment bank. A research report may focus on a specific stock or industry sector, a currency, commodity or fixed-income instrument, or on a geographic region or country. Research reports generally, but not always, have actionable recommendations such asinvestment ideasthat investors can act upon.",https://www.investopedia.com/terms/r/research-report.asp
Reserve Currency,"A reserve currency is a large quantity of currency maintained bycentral banksand other major financial institutions to prepare for investments, transactions, and international debt obligations, or to influence their domestic exchange rate. A large percentage of commodities, such as gold and oil, are priced in the reserve currency, causing other countries to hold this currency to pay for these goods.",https://www.investopedia.com/terms/r/reservecurrency.asp
Reserve Fund,"A reserve fund is a savings account or other highlyliquid assetset aside by an individual or business to meet any future costs or financial obligations, especially those arising unexpectedly. If the fund is set up to meet the costs of scheduled upgrades, less liquid assets may be used. For example, ahomeowner's associationoften manages a reserve fund to help maintain the community and its amenities using the dues paid by homeowners.",https://www.investopedia.com/terms/r/reservefund.asp
Reserve Requirements,"Reserve requirements are the amount of cash that financial institutions must have, in their vaults or at the closestFederal Reserve bank, in line withdepositsmade by their customers. Set by the Fed's board of governors, reserve requirements are one of the three main tools of monetary policy—the other two tools areopen market operationsand thediscount rate.",https://www.investopedia.com/terms/r/requiredreserves.asp
Restricted Cash,"Restricted cash, in contrast to unrestricted cash, is not freely available for a company to spend or invest. Restricted cash refers to money that is held for a specific purpose and thus not available to the company for immediate or general business use.",https://www.investopedia.com/terms/r/restricted-cash.asp
Restricted Stock,"Restricted stocks are unregistered shares of ownership in a corporation that are issued to company executives, directors, and other employees as part of their compensation. Restricted stocks are nontransferable and must be traded according to the relevant Securities and Exchange Commission (SEC) regulations.The restrictions of these stocks usually relate to theirvestingperiod, which is when they can't be sold or transferred.",https://www.investopedia.com/terms/r/restrictedstock.asp
Restricted Stock Unit (RSU),"A restricted stock unit (RSU) is an award of stock shares, usually given as a form of employee compensation. The recipient must meet certain conditions before the restricted stock units are transferred to the owner.",https://www.investopedia.com/terms/r/restricted-stock-unit.asp
Retail Sales,Retail sales are an economic metric that tracks consumer demand for finished goods. This figure is a very important data set as it is a key monthly market-moving event. Retail sales are reported each month by the U.S. Census Bureau and indicate the direction of the economy. It acts as a key economic barometer and whetherinflationary pressuresexist. Retail sales are measured by durable and non-durable goods purchased over a defined period of time. Sales for the report are derived from 13 types of retailers from food service to retail stores.,https://www.investopedia.com/terms/r/retail-sales.asp
Retained Earnings,"Retained earnings are the cumulative net earnings or profits of a company after accounting for dividend payments. As an important concept in accounting, the word “retained” captures the fact that because thoseearningswere not paid out to shareholders as dividends, they were instead retained by the company.",https://www.investopedia.com/terms/r/retainedearnings.asp
Return on Assets (ROA),Return on assets (ROA) is a ratio used in financial analysis that demonstrates how efficiently a company uses its assets to generate profits.,https://www.investopedia.com/terms/r/returnonassets.asp
Return on Average Assets (ROAA),"Return on average assets (ROAA) is an indicator used to assess the profitability of a firm's assets, and it is most often used by banks and otherfinancial institutionsas a means to gauge financial performance. Sometimes, ROAA is used interchangeably withreturn on assets(ROA) although the latter often uses current assets instead of average assets.",https://www.investopedia.com/terms/r/roaa.asp
Return on Investment (ROI),"Return on investment (ROI) is a performance measure used to evaluate the efficiency orprofitabilityof an investment or compare the efficiency of a number of different investments. ROI tries to directly measure the amount ofreturnon a particular investment, relative to the investment’s cost. Key factors influencing ROI include the initial investment amount, ongoing maintenance costs, and the cash flow generated by the investment.",https://www.investopedia.com/terms/r/returnoninvestment.asp
Revenue Bond,"A revenue bond is a category ofmunicipal bondsupported by the revenue from a specific project, such as a toll bridge, highway, or local stadium. Revenue bonds that finance income-producing projects are thus secured by a specified revenue source. Typically, revenue bonds can be issued by any government agency or fund that is managed in the manner of a business, such as entities having bothoperating revenuesand expenses.",https://www.investopedia.com/terms/r/revenuebond.asp
Revenue Passenger Mile (RPM),"A revenue passenger mile (RPM) is a transportation industry metric that shows the number of miles traveled by paying passengers and is typically an airline traffic statistic. Revenue passenger miles are calculated by multiplying the number of paying passengers by the distance traveled. For example, an airplane with 100 passengers that flies 250 miles has generated 25,000 RPM.",https://www.investopedia.com/terms/r/revenue-passenger-mile-rpm.asp
Revenue per Available Seat Mile (RASM),"Revenue per available seat mile (RASM) is a unit of measurement commonly used to compare the efficiency of various airlines. It is obtained by dividing operating income byavailable seat miles(ASM). Generally, the higher the RASM, the more profitable the airline under question. Revenue is represented in cents and is not solely limited to ticket sales, as other factors of efficiency and profitability are taken into account.",https://www.investopedia.com/terms/r/revenue-per-available-seat-mile-rasm.asp
Revenue Recognition,"Revenue recognition is agenerally accepted accounting principle (GAAP)that identifies the specific conditions in which revenue is recognized and determines how to account for it. Revenue is typically recognized when a critical event has occurred, when a product or service has been delivered to a customer, and the dollar amount is easily measurable to the company.",https://www.investopedia.com/terms/r/revenuerecognition.asp
Reversal,"A reversal is a change in the price direction of an asset. A reversal can occur to the upside or downside. Following anuptrend, a reversal would be to the downside. Following adowntrend, a reversal would be to the upside. Reversals are based on overall price direction and are not typically based on one or two periods/bars on a chart.",https://www.investopedia.com/terms/r/reversal.asp
Reverse Auction,"A reverse auction is a type ofauctionwhere sellers bid for the lowest price to sell their goods and services to a buyer. It is the opposite of a regular auction, where asellerputs up an item and buyers placebidsuntil the close of the auction, and the item goes to the highestbidder.",https://www.investopedia.com/terms/r/reverse-auction.asp
Reverse Stock Split,"A reverse stock split is a type ofcorporate actionthat consolidates the number of existing shares of stock into fewer (and, importantly, higher-priced) shares. A reverse stock split divides the existing total quantity of shares by a number, such as five or 10, which would then be called a ""1-for-5"" or a ""1-for-10"" reverse split, respectively.",https://www.investopedia.com/terms/r/reversesplit.asp
Reverse Takeover (RTO),A reverse takeover (RTO) is a process whereby private companies can become publicly traded companies without going through aninitial public offering (IPO).,https://www.investopedia.com/terms/r/reversetakeover.asp
Revolver,"A revolver refers to a borrower—either an individual or a company—who carries a balance from month to month via a revolving credit line. Borrowers are only obligated to make minimum monthly payments, which go toward paying interest and reducing principal debt. Revolvers are used by corporations to fund working capital needs, which are expenses for day-to-day operations, such as payroll.",https://www.investopedia.com/terms/r/revolver.asp
Revolving Credit,"Revolving credit refers to a type of credit account that allows the borrower to repeatedly borrow up to a certain limit. Making payments reduces the balance owed and frees up credit, which can be used again. Credit cards, personal lines of credit, andhome equity lines of credit (HELOCs)are all types of revolving credit.",https://www.investopedia.com/terms/r/revolvingcredit.asp
Right of First Offer,"A right of first offer (ROFO) is a contractual obligation that allows the holder to purchase anassetbefore the owner tries to sell it to someone else. If the right holder is no longer interested in the property, the seller can then sell it to a third party. Rights of first offer are most commonly used in the real estate industry and the sale of businesses.",https://www.investopedia.com/terms/r/rofo.asp
Right of First Refusal,"Right of first refusal (ROFR), also known as first right of refusal, is a contractual right that someone has to match or decline to match an offer for an asset after other offers have been made.",https://www.investopedia.com/terms/r/rightoffirstrefusal.asp
Right of Rescission,"The right of rescission is a legal right outlined in the federalTruth in Lending Act (TILA)that allows a borrower to cancel (or rescind) certain types of home loans within three days of closing on the loan. This right is provided on a no-questions-asked basis, and the lender must give up its claim to the property and refund all fees within 20 days of the borrower exercising their right of rescission.",https://www.investopedia.com/terms/r/right_of_rescission.asp
Risk,Risk is defined in financial terms as the chance that an outcome or investment's actual gains will differ from an expected outcome orreturn. Risk includes the possibility of losing some or all of an original investment.,https://www.investopedia.com/terms/r/risk.asp
